AtcoCode,CommonName,StopType,ShortCommonName,Street,Longitude,Latitude,ModifiedDate,CreatedDate,LocalityName,Easting,Northing
700000010385,Derrykeighan X,BusCoachTramOnStreetPoint,,,-6.4909537086,55.1409498054,09/07/2020,09/07/2020,Coleraine,296282,433681
700000010386,U S P C A,BusCoachTramOnStreetPoint,,,-6.5083386195,55.1402580487,09/07/2020,09/07/2020,Coleraine,295175,433580
700000010387,Benvardin Bridge,BusCoachTramOnStreetPoint,,,-6.5181022588,55.1404744519,09/07/2020,09/07/2020,Coleraine,294552,433591
700000010388,Boyds House,BusCoachTramOnStreetPoint,,,-6.5333389733,55.1346669445,09/07/2020,09/07/2020,Coleraine,293594,432924
700000010389,Kilmoyle Sch,BusCoachTramOnStreetPoint,,,-6.541884673,55.1325147023,09/07/2020,09/07/2020,Coleraine,293054,432673
700000010390,Ballybogey,BusCoachTramOnStreetPoint,,,-6.5554169313,55.1303132843,09/07/2020,09/07/2020,Coleraine,292196,432410
700000010391,Ballyversal Rd,BusCoachTramOnStreetPoint,,,-6.580827528,55.1370528223,09/07/2020,09/07/2020,Coleraine,290560,433127
700000010392,Liswatty Rd,BusCoachTramOnStreetPoint,,,-6.5911712706,55.1381747322,09/07/2020,09/07/2020,Coleraine,289897,433238
700000010393,Ballyrashane Church,BusCoachTramOnStreetPoint,,,-6.6042773331,55.139551467,09/07/2020,09/07/2020,Coleraine,289059,433375
700000010394,Boghill Rd,BusCoachTramOnStreetPoint,,,-6.6262804734,55.1372233124,09/07/2020,09/07/2020,Coleraine,287661,433088
700000010395,Newmills,BusCoachTramOnStreetPoint,,,-6.6469435975,55.1341037808,09/07/2020,09/07/2020,Coleraine,286350,432715
700000010396,Windsor Ave,BusCoachTramOnStreetPoint,,,-6.6582935082,55.1336992677,09/07/2020,09/07/2020,Coleraine,285627,432656
700000010397,Dunluce Ave,BusCoachTramOnStreetPoint,,,-6.6511625844,55.2019276703,09/07/2020,09/07/2020,Coleraine,285935,440260
700000010398,Portrush Pri,BusCoachTramOnStreetPoint,,,-6.6477566448,55.200047363,09/07/2020,09/07/2020,Coleraine,286155,440054
700000010399,Rathmore Golf Club,BusCoachTramOnStreetPoint,,,-6.6430761073,55.2008272982,09/07/2020,09/07/2020,Coleraine,286452,440147
700000010400,Royal Portrush Golf Club,BusCoachTramOnStreetPoint,,,-6.6359491221,55.1996188151,09/07/2020,09/07/2020,Coleraine,286908,440021
700000010401,The Skerries Caravan Park,BusCoachTramOnStreetPoint,,,-6.6298861824,55.1988972526,09/07/2020,09/07/2020,Coleraine,287296,439949
700000010402,Eastwoods House,BusCoachTramOnStreetPoint,,,-6.6162739306,55.2007995301,09/07/2020,09/07/2020,Coleraine,288158,440177
700000010403,Whiterocks,BusCoachTramOnStreetPoint,,,-6.6092302285,55.2043795633,09/07/2020,09/07/2020,Coleraine,288599,440585
700000010404,Dunluce Castle,BusCoachTramOnStreetPoint,,,-6.5764245562,55.2104041547,09/07/2020,09/07/2020,Coleraine,290674,441298
700000010405,Portballintrae Junction Rd,BusCoachTramOnStreetPoint,,,-6.5633108873,55.2134379747,09/07/2020,09/07/2020,Coleraine,291502,441653
700000010406,Seaport Ave,BusCoachTramOnStreetPoint,,,-6.551621251,55.2159305373,09/07/2020,09/07/2020,Coleraine,292240,441945
700000010407,Portballintrae Bayview,BusCoachTramOnStreetPoint,,,-6.543568901,55.2157571428,09/07/2020,09/07/2020,Coleraine,292753,441937
700000010408,Bushfoot Rd,BusCoachTramOnStreetPoint,,,-6.5401472888,55.2138349966,09/07/2020,09/07/2020,Coleraine,292975,441727
700000010409,Bushfoot Cottages,BusCoachTramOnStreetPoint,,,-6.5360193954,55.2117660268,09/07/2020,09/07/2020,Coleraine,293243,441503
700000010410,Bushmills Old Tram Stop,BusCoachTramOnStreetPoint,,,-6.5302524035,55.2075374774,09/07/2020,09/07/2020,Coleraine,293620,441040
700000010411,Bushmills War Memorial,BusCoachTramOnStreetPoint,,,-6.5240628655,55.206118948,09/07/2020,09/07/2020,Coleraine,294017,440890
700000010412,Bushmills,BusCoachTramOnStreetPoint,,,-6.5237602897,55.206514678,09/07/2020,09/07/2020,Coleraine,294035,440934
700000010413,The Fingers,BusCoachTramOnStreetPoint,,,-6.5126762579,55.21973136,09/07/2020,09/07/2020,Coleraine,294709,442421
700000010414,Runkerry Rd,BusCoachTramOnStreetPoint,,,-6.5173145021,55.2272336864,09/07/2020,09/07/2020,Coleraine,294397,443250
700000010415,Giants Causeway The Nook,BusCoachTramOnStreetPoint,,,-6.515627164,55.232028137,09/07/2020,09/07/2020,Coleraine,294493,443786
700000010416,Giantscauseway Centre,BusCoachTramOnStreetPoint,,,-6.5164288422,55.2338806889,09/07/2020,09/07/2020,Coleraine,294437,443991
700000010417,Giants Causeway Bottom Stop,BusCoachTramOnStreetPoint,,,-6.5114048554,55.2398638992,09/07/2020,09/07/2020,Coleraine,294743,444664
700000010418,Giants Causeway,BusCoachTramOnStreetPoint,,,-6.5164294462,55.2332775681,09/07/2020,09/07/2020,Coleraine,294439,443924
700000010419,The Aird,BusCoachTramOnStreetPoint,,,-6.4976902447,55.2350670717,09/07/2020,09/07/2020,Coleraine,295626,444148
700000010420,Tonduff,BusCoachTramOnStreetPoint,,,-6.4825571093,55.2365435891,09/07/2020,09/07/2020,Coleraine,296585,444333
700000010421,Feigh Rd End,BusCoachTramOnStreetPoint,,,-6.4584735103,55.2354930485,09/07/2020,09/07/2020,Coleraine,298120,444250
700000010422,Dunseverick Castle,BusCoachTramOnStreetPoint,,,-6.4496454213,55.2373657753,09/07/2020,09/07/2020,Coleraine,298677,444471
700000010423,Milltown Kiosk,BusCoachTramOnStreetPoint,,,-6.4389398286,55.2367063696,09/07/2020,09/07/2020,Coleraine,299360,444413
700000010424,Milltown Cottages,BusCoachTramOnStreetPoint,,,-6.4360803581,55.2336923431,09/07/2020,09/07/2020,Coleraine,299549,444081
700000010425,McCaughans Corner,BusCoachTramOnStreetPoint,,,-6.4324175007,55.2295231881,09/07/2020,09/07/2020,Coleraine,299793,443623
700000010426,Portbradden,BusCoachTramOnStreetPoint,,,-6.4199033098,55.230501022,09/07/2020,09/07/2020,Coleraine,300586,443749
700000010427,Whitepark Bay,BusCoachTramOnStreetPoint,,,-6.4094227579,55.2289506004,09/07/2020,09/07/2020,Coleraine,301257,443592
700000010428,Ballintoy Sch,BusCoachTramOnStreetPoint,,,-6.3797755556,55.2334708777,09/07/2020,09/07/2020,Coleraine,303132,444139
700000010429,Ballintoy Harbour,BusCoachTramOnStreetPoint,,,-6.3657193236,55.2369772818,09/07/2020,09/07/2020,Coleraine,304017,444550
700000010430,Ballintoy,BusCoachTramOnStreetPoint,,,-6.3616497284,55.2368157146,09/07/2020,09/07/2020,Coleraine,304276,444538
700000010431,Ballintoy Blacks Hotel,BusCoachTramOnStreetPoint,,,-6.357502438,55.2365222574,09/07/2020,09/07/2020,Coleraine,304540,444511
700000010432,Carrick A Rede,BusCoachTramOnStreetPoint,,,-6.3509765721,55.237420612,09/07/2020,09/07/2020,Coleraine,304953,444621
700000010433,Carrick A Rede Car Park,BusCoachTramOnStreetPoint,,,-6.3473939955,55.2387679811,09/07/2020,09/07/2020,Coleraine,305178,444777
700000010434,Lisnagunagh,BusCoachTramOnStreetPoint,,,-6.465670514,55.2227233806,09/07/2020,09/07/2020,Coleraine,297694,442819
700000010435,109 Whitepark Rd Carrick A Rede,BusCoachTramOnStreetPoint,,,-6.3355154628,55.2361292577,09/07/2020,09/07/2020,Coleraine,305940,444501
700000010436,Christies Corner,BusCoachTramOnStreetPoint,,,-6.3120008877,55.2204782759,09/07/2020,09/07/2020,Coleraine,307478,442795
700000010437,Kinbane Castle,BusCoachTramOnStreetPoint,,,-6.2905569337,55.217814665,09/07/2020,09/07/2020,Coleraine,308850,442531
700000010438,58 60 White Park Rd,BusCoachTramOnStreetPoint,,,-6.2825825502,55.2147315331,09/07/2020,09/07/2020,Coleraine,309366,442201
700000010439,Carnduff Cottages,BusCoachTramOnStreetPoint,,,-6.2759824388,55.2118067261,09/07/2020,09/07/2020,Coleraine,309794,441885
700000010440,Woodsides Corner,BusCoachTramOnStreetPoint,,,-6.2703238255,55.2091321645,09/07/2020,09/07/2020,Coleraine,310162,441597
700000010441,Leyland Rd Upper,BusCoachTramOnStreetPoint,,,-6.2696031424,55.2049766597,09/07/2020,09/07/2020,Coleraine,310219,441135
700000010442,Leyland Cottages,BusCoachTramOnStreetPoint,,,-6.2601362036,55.2018311296,09/07/2020,09/07/2020,Coleraine,310830,440800
700000010443,The Anzac,BusCoachTramOnStreetPoint,,,-6.2521740369,55.2014623251,09/07/2020,09/07/2020,Coleraine,311338,440772
700000010444,Leyland Cottages,BusCoachTramOnStreetPoint,,,-6.259891858,55.2015813137,09/07/2020,09/07/2020,Coleraine,310847,440773
700000010445,Leyland Upper,BusCoachTramOnStreetPoint,,,-6.2695691626,55.2048003693,09/07/2020,09/07/2020,Coleraine,310222,441116
700000010446,Whitesides Corner,BusCoachTramOnStreetPoint,,,-6.2701068873,55.2083385351,09/07/2020,09/07/2020,Coleraine,310178,441509
700000010447,Carnduff Houses,BusCoachTramOnStreetPoint,,,-6.2766442342,55.2119256776,09/07/2020,09/07/2020,Coleraine,309752,441898
700000010448,58 60 White Park Rd,BusCoachTramOnStreetPoint,,,-6.2828614115,55.2145826493,09/07/2020,09/07/2020,Coleraine,309349,442184
700000010449,Kinbane Castle,BusCoachTramOnStreetPoint,,,-6.2909465533,55.2176697405,09/07/2020,09/07/2020,Coleraine,308826,442515
700000010451,Christies Corner,BusCoachTramOnStreetPoint,,,-6.3101645541,55.2196465855,09/07/2020,09/07/2020,Coleraine,307597,442705
700000010452,109    Whitepark Rd Carrick Arede,BusCoachTramOnStreetPoint,,,-6.3351893581,55.2358711171,09/07/2020,09/07/2020,Coleraine,305962,444473
700000010453,Carrick A Rede,BusCoachTramOnStreetPoint,,,-6.3506486216,55.2368626232,09/07/2020,09/07/2020,Coleraine,304976,444560
700000010454,Blacks Hotel  Ballintoy,BusCoachTramOnStreetPoint,,,-6.3570861488,55.2362936856,09/07/2020,09/07/2020,Coleraine,304568,444487
700000010455,Ballintoy,BusCoachTramOnStreetPoint,,,-6.3614429593,55.236621772,09/07/2020,09/07/2020,Coleraine,304290,444517
700000010456,Ballintoy Harbour,BusCoachTramOnStreetPoint,,,-6.3654439909,55.2368101864,09/07/2020,09/07/2020,Coleraine,304035,444532
700000010457,Ballintoy School,BusCoachTramOnStreetPoint,,,-6.3788604751,55.2334684248,09/07/2020,09/07/2020,Coleraine,303190,444140
700000010458,Whitepark Bay,BusCoachTramOnStreetPoint,,,-6.4103508247,55.2291410145,09/07/2020,09/07/2020,Coleraine,301197,443612
700000010459,Portbradden,BusCoachTramOnStreetPoint,,,-6.4212050193,55.2301851321,09/07/2020,09/07/2020,Coleraine,300504,443712
700000010460,Mc Caughans Corner,BusCoachTramOnStreetPoint,,,-6.4319928356,55.2292308953,09/07/2020,09/07/2020,Coleraine,299820,443591
700000010461,Corrysheskin,BusCoachTramOnStreetPoint,,,-6.4361693002,55.2330161454,09/07/2020,09/07/2020,Coleraine,299545,444006
700000010462,Milltown Kiosk,BusCoachTramOnStreetPoint,,,-6.4385614808,55.2363843301,09/07/2020,09/07/2020,Coleraine,299385,444378
700000010463,Dunseverick Castle,BusCoachTramOnStreetPoint,,,-6.4485099127,55.2372568391,09/07/2020,09/07/2020,Coleraine,298750,444461
700000010464,Feigh Rd,BusCoachTramOnStreetPoint,,,-6.4576492638,55.2354862259,09/07/2020,09/07/2020,Coleraine,298173,444251
700000010465,Tonduff,BusCoachTramOnStreetPoint,,,-6.482861842,55.2363682536,09/07/2020,09/07/2020,Coleraine,296567,444314
700000010466,The Aird,BusCoachTramOnStreetPoint,,,-6.4976470914,55.2348982857,09/07/2020,09/07/2020,Coleraine,295630,444130
700000010467,Giants Causeway,BusCoachTramOnStreetPoint,,,-6.5154445669,55.2322504042,09/07/2020,09/07/2020,Coleraine,294504,443810
700000010468,Runkerry,BusCoachTramOnStreetPoint,,,-6.5171156335,55.2275097472,09/07/2020,09/07/2020,Coleraine,294409,443281
700000010469,The Fingers,BusCoachTramOnStreetPoint,,,-6.5120098731,55.2205432173,09/07/2020,09/07/2020,Coleraine,294750,442512
700000010470,Bushmills,BusCoachTramOnStreetPoint,,,-6.5234992831,55.2065256224,09/07/2020,09/07/2020,Coleraine,294052,440936
700000010471,Old Bushmills Distillery,BusCoachTramOnStreetPoint,,,-6.5206896794,55.2015019644,09/07/2020,09/07/2020,Coleraine,294243,440381
700000010472,Bushmills Diamond,BusCoachTramOnStreetPoint,,,-6.5241214991,55.2058842984,09/07/2020,09/07/2020,Coleraine,294014,440864
700000010473,Dunluce Sch,BusCoachTramOnStreetPoint,,,-6.5308697595,55.2060232574,09/07/2020,09/07/2020,Coleraine,293584,440870
700000010474,Bushmills Old Tram,BusCoachTramOnStreetPoint,,,-6.5300050405,55.2069393623,09/07/2020,09/07/2020,Coleraine,293637,440973
700000010475,Bushfoot Cottages,BusCoachTramOnStreetPoint,,,-6.5362634315,55.2114948796,09/07/2020,09/07/2020,Coleraine,293228,441472
700000010476,Bushfoot Rd,BusCoachTramOnStreetPoint,,,-6.5402711401,55.2136405565,09/07/2020,09/07/2020,Coleraine,292968,441706
700000010477,Bayiew Corner,BusCoachTramOnStreetPoint,,,-6.543720993,55.2155807333,09/07/2020,09/07/2020,Coleraine,292743,441917
700000010478,Seaport Ave,BusCoachTramOnStreetPoint,,,-6.5516517442,55.2156446973,09/07/2020,09/07/2020,Coleraine,292239,441914
700000010479,Portballintrae Rd Junction,BusCoachTramOnStreetPoint,,,-6.5628022011,55.2136026616,09/07/2020,09/07/2020,Coleraine,291534,441672
700000010480,Dunluce Castle,BusCoachTramOnStreetPoint,,,-6.5765395713,55.2106765167,09/07/2020,09/07/2020,Coleraine,290666,441328
700000010481,Whiterocks,BusCoachTramOnStreetPoint,,,-6.6084424138,55.2048055375,09/07/2020,09/07/2020,Coleraine,288648,440633
700000010482,Eastwoods House,BusCoachTramOnStreetPoint,,,-6.6164234294,55.2004785549,09/07/2020,09/07/2020,Coleraine,288150,440142
700000010483,The Skerries,BusCoachTramOnStreetPoint,,,-6.6297436219,55.1985987618,09/07/2020,09/07/2020,Coleraine,287306,439916
700000010484,Royal Portrush,BusCoachTramOnStreetPoint,,,-6.635766229,55.1992950873,09/07/2020,09/07/2020,Coleraine,286921,439986
700000010485,Rathmore Golf Club,BusCoachTramOnStreetPoint,,,-6.6427296186,55.2005046357,09/07/2020,09/07/2020,Coleraine,286475,440112
700000010486,Portrush Pri,BusCoachTramOnStreetPoint,,,-6.6476843056,55.1998230637,09/07/2020,09/07/2020,Coleraine,286161,440030
700000010496,Distillery,BusCoachTramOnStreetPoint,,,-6.5212910468,55.2003246449,09/07/2020,09/07/2020,Coleraine,294207,440249
700000010497,Whitegates,BusCoachTramOnStreetPoint,,,-6.5172135498,55.1868440955,09/07/2020,09/07/2020,Coleraine,294499,438754
700000010498,Castlecat School,BusCoachTramOnStreetPoint,,,-6.5011819186,55.1743320848,09/07/2020,09/07/2020,Coleraine,295550,437383
700000010499,Ballydivity,BusCoachTramOnStreetPoint,,,-6.4976788372,55.1656470781,09/07/2020,09/07/2020,Coleraine,295794,436421
700000010500,Ballydivity (Miskellys Hse),BusCoachTramOnStreetPoint,,,-6.4962975337,55.1535655133,09/07/2020,09/07/2020,Coleraine,295911,435078
700000010501,Dervock Orange Hall,BusCoachTramOnStreetPoint,,,-6.466618472,55.1228410365,09/07/2020,09/07/2020,Coleraine,297878,431699
700000010502,Bellisle Rd End,BusCoachTramOnStreetPoint,,,-6.4446940257,55.1199861602,09/07/2020,09/07/2020,Coleraine,299283,431412
700000010503,Carncullagh Crossroads,BusCoachTramOnStreetPoint,,,-6.435072004,55.120616297,09/07/2020,09/07/2020,Coleraine,299896,431496
700000010504,Carncullagh Rd End,BusCoachTramOnStreetPoint,,,-6.4169049954,55.1142728491,09/07/2020,09/07/2020,Coleraine,301071,430816
700000010505,Stranocum Po,BusCoachTramOnStreetPoint,,,-6.420251899,55.1077505614,09/07/2020,09/07/2020,Coleraine,300873,430085
700000010506,Topp Rd,BusCoachTramOnStreetPoint,,,-6.4413455484,55.1022826856,09/07/2020,09/07/2020,Coleraine,299541,429446
700000010507,Stroan Rd,BusCoachTramOnStreetPoint,,,-6.4656684138,55.1031001346,09/07/2020,09/07/2020,Coleraine,297986,429502
700000010508,Farren Rd,BusCoachTramOnStreetPoint,,,-6.4868983202,55.0956124243,09/07/2020,09/07/2020,Coleraine,296649,428639
700000010509,Garden Centre,BusCoachTramOnStreetPoint,,,-6.5008195843,55.0819073424,09/07/2020,09/07/2020,Coleraine,295794,427095
700000010510,Eastburn Drive,BusCoachTramOnStreetPoint,,,-6.5039952671,55.0752807335,09/07/2020,09/07/2020,Coleraine,295607,426353
700000010511,Eastburn Drive,BusCoachTramOnStreetPoint,,,-6.5039739205,55.0754331886,09/07/2020,09/07/2020,Coleraine,295608,426370
700000010512,The Garden Centre,BusCoachTramOnStreetPoint,,,-6.5011134157,55.081587558,09/07/2020,09/07/2020,Coleraine,295776,427059
700000010513,Farran Rd,BusCoachTramOnStreetPoint,,,-6.4869352188,55.0954442648,09/07/2020,09/07/2020,Coleraine,296648,428621
700000010514,Stroan Rd,BusCoachTramOnStreetPoint,,,-6.4655472026,55.1029473274,09/07/2020,09/07/2020,Coleraine,297995,429486
700000010515,Topp Rd,BusCoachTramOnStreetPoint,,,-6.4415277868,55.102157273,09/07/2020,09/07/2020,Coleraine,299530,429432
700000010516,Stranocum Po,BusCoachTramOnStreetPoint,,,-6.4207236594,55.1076566927,09/07/2020,09/07/2020,Coleraine,300844,430074
700000010517,Carncullagh Rd End,BusCoachTramOnStreetPoint,,,-6.417154163,55.1139167487,09/07/2020,09/07/2020,Coleraine,301056,430776
700000010518,Carncullagh Crossroads,BusCoachTramOnStreetPoint,,,-6.4350160079,55.1204448929,09/07/2020,09/07/2020,Coleraine,299900,431477
700000010519,Bellisle Rd,BusCoachTramOnStreetPoint,,,-6.4450825969,55.1199458436,09/07/2020,09/07/2020,Coleraine,299259,431407
700000010520,Stranocum Orange Hall,BusCoachTramOnStreetPoint,,,-6.4661517971,55.1226000677,09/07/2020,09/07/2020,Coleraine,297908,431672
700000010521,Ballydivity (Miskellys Hse,BusCoachTramOnStreetPoint,,,-6.4963059788,55.1533410354,09/07/2020,09/07/2020,Coleraine,295911,435053
700000010522,Ballydivity,BusCoachTramOnStreetPoint,,,-6.4977893079,55.1656304729,09/07/2020,09/07/2020,Coleraine,295787,436419
700000010523,Castlecat School,BusCoachTramOnStreetPoint,,,-6.5013053637,55.1742003808,09/07/2020,09/07/2020,Coleraine,295542,437368
700000010524,White Gates,BusCoachTramOnStreetPoint,,,-6.5172953525,55.1867552581,09/07/2020,09/07/2020,Coleraine,294494,438744
700000010525,Distillery,BusCoachTramOnStreetPoint,,,-6.5216198084,55.2005610252,09/07/2020,09/07/2020,Coleraine,294186,440275
700000010526,Somerset Lane,BusCoachTramOnStreetPoint,,,-6.668795817,55.1172945451,09/07/2020,09/07/2020,Coleraine,284992,430817
700000010527,Castleroe,BusCoachTramOnStreetPoint,,,-6.6589049568,55.1103139913,09/07/2020,09/07/2020,Coleraine,285638,430052
700000010528,Cherry Park,BusCoachTramOnStreetPoint,,,-6.655328088,55.1090348922,09/07/2020,09/07/2020,Coleraine,285869,429914
700000010529,Camus Picnic Area,BusCoachTramOnStreetPoint,,,-6.6216332783,55.091419584,09/07/2020,09/07/2020,Coleraine,288058,427995
700000010530,53 Curragh Rd,BusCoachTramOnStreetPoint,,,-6.6181473566,55.0862237245,09/07/2020,09/07/2020,Coleraine,288292,427421
700000010531,The Camus (Mckees),BusCoachTramOnStreetPoint,,,-6.6127308622,55.0775652034,09/07/2020,09/07/2020,Coleraine,288657,426464
700000010532,Cooleyvenny Rd End,BusCoachTramOnStreetPoint,,,-6.6135391668,55.0732085596,09/07/2020,09/07/2020,Coleraine,288615,425978
700000010533,Ballylagan Church,BusCoachTramOnStreetPoint,,,-6.6151932629,55.0670199672,09/07/2020,09/07/2020,Coleraine,288523,425287
700000010534,100 Curragh Rd,BusCoachTramOnStreetPoint,,,-6.6105291162,55.0606785556,09/07/2020,09/07/2020,Coleraine,288835,424587
700000010535,Culcrow School,BusCoachTramOnStreetPoint,,,-6.6078921997,55.0550338942,09/07/2020,09/07/2020,Coleraine,289016,423962
700000010536,Cullycapple Rd End,BusCoachTramOnStreetPoint,,,-6.6013678536,55.0294106304,09/07/2020,09/07/2020,Coleraine,289490,421118
700000010537,Clagan Rd End,BusCoachTramOnStreetPoint,,,-6.5963480613,55.0157877448,09/07/2020,09/07/2020,Coleraine,289841,419607
700000010538,Drumiel Rd End,BusCoachTramOnStreetPoint,,,-6.5945698184,55.0123445656,09/07/2020,09/07/2020,Coleraine,289962,419226
700000010539,Gortin Rd End,BusCoachTramOnStreetPoint,,,-6.5894934438,55.002934059,09/07/2020,09/07/2020,Coleraine,290308,418185
700000010540,Carnroe,BusCoachTramOnStreetPoint,,,-6.5870086762,54.9999816776,09/07/2020,09/07/2020,Coleraine,290474,417860
700000010541,The Four Bushes,BusCoachTramOnStreetPoint,,,-6.5789817078,54.9899225479,09/07/2020,09/07/2020,Coleraine,291010,416751
700000010542,Movanagher School,BusCoachTramOnStreetPoint,,,-6.5747841423,54.9799810891,09/07/2020,09/07/2020,Coleraine,291302,415650
700000010543,Mullan Hall,BusCoachTramOnStreetPoint,,,-6.5708109856,54.9744276261,09/07/2020,09/07/2020,Coleraine,291569,415037
700000010544,Bannville Rd,BusCoachTramOnStreetPoint,,,-6.5605916135,54.9632305053,09/07/2020,09/07/2020,Coleraine,292249,413804
700000010545,Columbus Primary School,BusCoachTramOnStreetPoint,,,-6.5563025889,54.9561366187,09/07/2020,09/07/2020,Coleraine,292540,413020
700000010546,Mill Rd End,BusCoachTramOnStreetPoint,,,-6.556371946,54.9544459442,09/07/2020,09/07/2020,Coleraine,292539,412831
700000010547,Kilrea,BusCoachTramOnStreetPoint,,,-6.5557309304,54.9507487272,09/07/2020,09/07/2020,Coleraine,292589,412421
700000010548,Bus Depot,BusCoachTramOnStreetPoint,,,-6.5598491584,54.9486325634,09/07/2020,09/07/2020,Coleraine,292330,412180
700000010549,Hutchinson House,BusCoachTramOnStreetPoint,,,-6.5692618547,54.9402453407,09/07/2020,09/07/2020,Coleraine,291746,411234
700000010550,Drumnagarner Chapel,BusCoachTramOnStreetPoint,,,-6.5783842853,54.9324558995,09/07/2020,09/07/2020,Coleraine,291179,410355
700000010551,Crossroads Primary School,BusCoachTramOnStreetPoint,,,-6.5917311481,54.9197289817,09/07/2020,09/07/2020,Coleraine,290352,408921
700000010552,Crossroads Primary School,BusCoachTramOnStreetPoint,,,-6.5916664999,54.9202402906,09/07/2020,09/07/2020,Coleraine,290355,408978
700000010553,Drumnagarner Chapel,BusCoachTramOnStreetPoint,,,-6.5769796636,54.9337959677,09/07/2020,09/07/2020,Coleraine,291266,410506
700000010554,Hutchinsons House,BusCoachTramOnStreetPoint,,,-6.5693064157,54.9403087495,09/07/2020,09/07/2020,Coleraine,291743,411241
700000010555,Mill Rd End,BusCoachTramOnStreetPoint,,,-6.5561919888,54.9542798589,09/07/2020,09/07/2020,Coleraine,292551,412813
700000010556,Bannville Rd End,BusCoachTramOnStreetPoint,,,-6.5604744679,54.9630135156,09/07/2020,09/07/2020,Coleraine,292257,413780
700000010557,Mullan Hall,BusCoachTramOnStreetPoint,,,-6.5710559776,54.9745652564,09/07/2020,09/07/2020,Coleraine,291553,415052
700000010558,Movanagher School,BusCoachTramOnStreetPoint,,,-6.575125752,54.9804791795,09/07/2020,09/07/2020,Coleraine,291279,415705
700000010559,The Four Bushes,BusCoachTramOnStreetPoint,,,-6.5792039472,54.9897258923,09/07/2020,09/07/2020,Coleraine,290997,416729
